input_image,bone_mask_image,TP,TN,FP,FN,recall,precision,FPR,FNR,PWC,Jaccard,Dice
dataset\inputs\input04084.dcm,dataset\bone_masks\mask04084.dcm,3729,258035,51,329,0.9189255791030064,0.9865079365079366,0.0001976085490882884,0.0810744208969936,0.14495849609375,0.9075200778778292,0.9515182444501148
dataset\inputs\input04085.dcm,dataset\bone_masks\mask04085.dcm,4057,257459,344,284,0.9345772863395531,0.9218359463758237,0.0013343521991598236,0.0654227136604469,0.23956298828125,0.8659551760939166,0.9281628917867765
dataset\inputs\input04086.dcm,dataset\bone_masks\mask04086.dcm,2783,257856,86,40,0.9858306765851931,0.9700243987452074,0.0003334082855835808,0.014169323414806943,0.04831936801334535,0.9566861464420762,0.9778636683063949
dataset\inputs\input04087.dcm,dataset\bone_masks\mask04087.dcm,3816,255692,572,89,0.9772087067861716,0.8696444849589791,0.002232073174538757,0.022791293213828424,0.25406562657349646,0.852356488720125,0.9202942240443748
dataset\inputs\input04088.dcm,dataset\bone_masks\mask04088.dcm,3610,256017,578,70,0.9809782608695652,0.8619866284622731,0.002252577018258345,0.019021739130434784,0.2489674382864278,0.8478158759981211,0.9176410777834265
dataset\inputs\input04089.dcm,dataset\bone_masks\mask04089.dcm,998,260856,0,4,0.9960079840319361,1.0,0.0,0.003992015968063872,0.0015275454635718597,0.9960079840319361,0.998
dataset\inputs\input04090.dcm,dataset\bone_masks\mask04090.dcm,4609,254698,445,185,0.961410095953275,0.9119509299564701,0.0017441199640985644,0.038589904046725076,0.24236641955550767,0.8797480435197556,0.9360276198212835
dataset\inputs\input04091.dcm,dataset\bone_masks\mask04091.dcm,4259,257104,279,502,0.8945599663936148,0.9385191714411635,0.0010839876759537344,0.10544003360638521,0.2979278564453125,0.8450396825396826,0.9160124744596193
dataset\inputs\input04092.dcm,dataset\bone_masks\mask04092.dcm,4411,257022,380,331,0.9301982285955294,0.9206846169901899,0.0014762900055166628,0.06980177140447069,0.2712249755859375,0.8611870363139398,0.9254169726214203
dataset\inputs\input04093.dcm,dataset\bone_masks\mask04093.dcm,2958,257400,119,122,0.9603896103896103,0.9613259668508287,0.00046210182549637116,0.03961038961038961,0.09247924972851009,0.9246639574867146,0.9608575605002436
dataset\inputs\input04094.dcm,dataset\bone_masks\mask04094.dcm,4174,257314,240,416,0.9093681917211329,0.9456275487086543,0.0009318434192441197,0.0906318082788671,0.250244140625,0.8641821946169773,0.9271434917814305
dataset\inputs\input04095.dcm,dataset\bone_masks\mask04095.dcm,4258,255196,262,252,0.9441241685144124,0.9420353982300885,0.0010256089063564264,0.055875831485587585,0.1977166420482521,0.8922883487007544,0.943078626799557
dataset\inputs\input04096.dcm,dataset\bone_masks\mask04096.dcm,4473,255453,261,82,0.9819978046103184,0.9448669201520913,0.0010206715314765714,0.018002195389681667,0.13178672834644156,0.928779069767442,0.9630746043707611
dataset\inputs\input04097.dcm,dataset\bone_masks\mask04097.dcm,3279,258220,126,519,0.863349131121643,0.9629955947136564,0.0004877180215679747,0.13665086887835703,0.2460479736328125,0.8356269113149848,0.9104539775093711
dataset\inputs\input04098.dcm,dataset\bone_masks\mask04098.dcm,2771,256705,581,153,0.9476744186046512,0.8266706443914081,0.002258187386799126,0.05232558139534884,0.28207985857576573,0.7905848787446507,0.8830465264499682
dataset\inputs\input04099.dcm,dataset\bone_masks\mask04099.dcm,3329,258290,214,311,0.9145604395604395,0.9395992097092859,0.0008278401881595643,0.08543956043956044,0.2002716064453125,0.8637778930980798,0.9269107615202562
dataset\inputs\input04100.dcm,dataset\bone_masks\mask04100.dcm,1545,260345,6,248,0.8616843279419967,0.9961315280464217,2.30458112317602e-05,0.13831567205800335,0.096893310546875,0.858810450250139,0.9240430622009569
dataset\inputs\input04101.dcm,dataset\bone_masks\mask04101.dcm,3040,257612,46,51,0.9835004852798447,0.9850939727802981,0.0001785312313221402,0.01649951472015529,0.03720052617651458,0.9690787376474338,0.984296584102315
dataset\inputs\input04102.dcm,dataset\bone_masks\mask04102.dcm,3977,257545,240,382,0.9123652213810507,0.9430875029641925,0.0009310083984715946,0.0876347786189493,0.237274169921875,0.8647532072189608,0.9274720149253731
dataset\inputs\input04103.dcm,dataset\bone_masks\mask04103.dcm,2698,258792,12,19,0.993006993006993,0.9955719557195571,4.636713497472991e-05,0.006993006993006993,0.011853732587440397,0.9886405276658116,0.994287820158467
dataset\inputs\input04104.dcm,dataset\bone_masks\mask04104.dcm,2510,258796,12,2,0.9992038216560509,0.9952418715305313,4.636641834873729e-05,0.0007961783439490446,0.0053574161947038115,0.9944532488114104,0.9972189114024632
dataset\inputs\input04105.dcm,dataset\bone_masks\mask04105.dcm,2328,259320,91,405,0.8518111964873765,0.9623811492352211,0.00035079468488229105,0.14818880351262348,0.189208984375,0.8243626062322946,0.9037267080745341
dataset\inputs\input04106.dcm,dataset\bone_masks\mask04106.dcm,2100,259545,83,416,0.834658187599364,0.961978928080623,0.0003196881692267398,0.16534181240063592,0.1903533935546875,0.8080030781069643,0.8938071930197914
dataset\inputs\input04107.dcm,dataset\bone_masks\mask04107.dcm,2418,259177,458,91,0.9637305699481865,0.8407510431154381,0.0017640148670248618,0.03626943005181347,0.2094268798828125,0.8149646107178969,0.898050139275766
dataset\inputs\input04108.dcm,dataset\bone_masks\mask04108.dcm,1315,259531,2,361,0.7846062052505967,0.9984813971146546,7.706149121691654e-06,0.21539379474940334,0.13896917793797303,0.7836710369487484,0.8787170063481456
dataset\inputs\input04109.dcm,dataset\bone_masks\mask04109.dcm,2668,257784,129,125,0.9552452559971357,0.9538791562388274,0.0005001686615253981,0.044754744002864305,0.09742775386834211,0.9130732375085557,0.954561717352415
dataset\inputs\input04110.dcm,dataset\bone_masks\mask04110.dcm,2482,259055,207,400,0.861207494795281,0.9230197099293418,0.0007984201309871867,0.13879250520471895,0.2315521240234375,0.803496277112334,0.891042900735954
dataset\inputs\input04111.dcm,dataset\bone_masks\mask04111.dcm,2616,257378,579,97,0.9642462218945816,0.8187793427230047,0.002244560139868273,0.035753778105418355,0.2593317221007404,0.7946537059538276,0.8855788761002031
dataset\inputs\input04112.dcm,dataset\bone_masks\mask04112.dcm,1352,259620,23,215,0.8627951499680919,0.9832727272727273,8.858316996799451e-05,0.1372048500319081,0.0911144290034838,0.8503144654088051,0.9191026512576479
dataset\inputs\input04113.dcm,dataset\bone_masks\mask04113.dcm,2477,257561,381,50,0.9802136921250495,0.8666899930020994,0.0014770762419458639,0.019786307874950535,0.16547074699868314,0.8517881705639614,0.9199628597957289
dataset\inputs\input04114.dcm,dataset\bone_masks\mask04114.dcm,2043,259306,113,682,0.7497247706422019,0.9475881261595547,0.000435588757955277,0.25027522935779817,0.3032684326171875,0.7198731501057083,0.8371235402581438
dataset\inputs\input04115.dcm,dataset\bone_masks\mask04115.dcm,2573,258854,616,101,0.962228870605834,0.8068359987456883,0.0023740702200639764,0.03777112939416604,0.2735137939453125,0.7820668693009118,0.877707658195463
dataset\inputs\input04116.dcm,dataset\bone_masks\mask04116.dcm,2084,259357,50,653,0.7614176105224698,0.9765698219306467,0.00019274730442894755,0.23858238947753013,0.2681732177734375,0.7477574452816648,0.8556764524738246
dataset\inputs\input04117.dcm,dataset\bone_masks\mask04117.dcm,1473,259747,49,34,0.9774386197743862,0.9678055190538765,0.0001886095243960646,0.0225613802256138,0.03176389096183358,0.9466580976863753,0.9725982172334103
dataset\inputs\input04118.dcm,dataset\bone_masks\mask04118.dcm,2319,258785,8,56,0.976421052631579,0.9965620971207564,3.091273720695691e-05,0.023578947368421053,0.024505299270967347,0.9731430969366346,0.9863887707358571
dataset\inputs\input04119.dcm,dataset\bone_masks\mask04119.dcm,3499,257566,7,92,0.974380395433027,0.9980034227039362,2.7176761539447068e-05,0.025619604566972987,0.037907215389563646,0.97248471372985,0.9860504438495139
dataset\inputs\input04120.dcm,dataset\bone_masks\mask04120.dcm,1543,259898,1,702,0.6873051224944321,0.9993523316062176,3.84764850961335e-06,0.3126948775055679,0.2681732177734375,0.6869991095280499,0.8144629189759831
dataset\inputs\input04121.dcm,dataset\bone_masks\mask04121.dcm,2728,258419,778,219,0.9256871394638616,0.778094694808899,0.00300157795036208,0.07431286053613845,0.3803253173828125,0.7323489932885907,0.8454982178831552
dataset\inputs\input04122.dcm,dataset\bone_masks\mask04122.dcm,1020,260964,4,156,0.8673469387755102,0.99609375,1.53275497378989e-05,0.1326530612244898,0.06103515625,0.8644067796610169,0.9272727272727272
dataset\inputs\input04123.dcm,dataset\bone_masks\mask04123.dcm,1025,260780,13,5,0.9951456310679612,0.98747591522158,4.984796371068242e-05,0.0048543689320388345,0.006874873483231038,0.9827420901246405,0.9912959381044487
dataset\inputs\input04124.dcm,dataset\bone_masks\mask04124.dcm,1001,260965,32,146,0.8727114210985178,0.9690222652468539,0.00012260677325793016,0.12728857890148212,0.067901611328125,0.8490245971162003,0.918348623853211
dataset\inputs\input04125.dcm,dataset\bone_masks\mask04125.dcm,1552,259635,48,188,0.8919540229885058,0.97,0.00018484074814292811,0.10804597701149425,0.0902751479403113,0.8680089485458614,0.9293413173652695
dataset\inputs\input04126.dcm,dataset\bone_masks\mask04126.dcm,2567,259259,34,284,0.900385829533497,0.9869281045751634,0.00013112579205763365,0.09961417046650298,0.121307373046875,0.8897746967071058,0.9416727806309612
dataset\inputs\input04127.dcm,dataset\bone_masks\mask04127.dcm,2803,258994,156,191,0.9362057448229792,0.9472794863129436,0.0006019679722168628,0.06379425517702071,0.1323699951171875,0.88984126984127,0.941710062153536
dataset\inputs\input04128.dcm,dataset\bone_masks\mask04128.dcm,1474,259137,79,265,0.8476135710178263,0.9491307147456536,0.00030476513795444726,0.15238642898217367,0.13182349447222702,0.8107810781078107,0.8955042527339003
dataset\inputs\input04129.dcm,dataset\bone_masks\mask04129.dcm,1875,258232,0,404,0.822729267222466,1.0,0.0,0.177270732777534,0.15507982388459604,0.822729267222466,0.9027443428021185
dataset\inputs\input04130.dcm,dataset\bone_masks\mask04130.dcm,1805,258679,15,217,0.8926805143422354,0.9917582417582418,5.798356359250698e-05,0.10731948565776459,0.08898571625830405,0.8861070201276385,0.939614783966684
dataset\inputs\input04131.dcm,dataset\bone_masks\mask04131.dcm,2450,258889,525,280,0.8974358974358975,0.8235294117647058,0.002023792085238268,0.10256410256410256,0.3070831298828125,0.7526881720430108,0.8588957055214724
dataset\inputs\input04132.dcm,dataset\bone_masks\mask04132.dcm,2815,257468,257,48,0.983234369542438,0.9163411458333334,0.0009971869240469494,0.016765630457562,0.11704299507268179,0.9022435897435898,0.9486099410278012
dataset\inputs\input04133.dcm,dataset\bone_masks\mask04133.dcm,2487,259076,250,331,0.8825408090844571,0.9086591158202412,0.0009640375434780932,0.11745919091554294,0.2216339111328125,0.810625814863103,0.8954095409540954
dataset\inputs\input04134.dcm,dataset\bone_masks\mask04134.dcm,2177,259113,268,586,0.7879116901918205,0.8903885480572598,0.0010332291108446647,0.21208830980817953,0.325775146484375,0.7182448036951501,0.8360215053763441
dataset\inputs\input04135.dcm,dataset\bone_masks\mask04135.dcm,2346,257020,511,101,0.9587249693502248,0.8211410570528527,0.001984227141586838,0.04127503064977524,0.23540453422981944,0.793103448275862,0.8846153846153846
dataset\inputs\input04136.dcm,dataset\bone_masks\mask04136.dcm,1589,258941,20,215,0.8808203991130821,0.9875699192044748,7.723170670487061e-05,0.11917960088691797,0.09011945621536632,0.8711622807017544,0.9311456196894228
dataset\inputs\input04137.dcm,dataset\bone_masks\mask04137.dcm,2055,259296,37,756,0.7310565635005336,0.9823135755258127,0.00014267370523612499,0.2689434364994664,0.3025054931640625,0.7215589887640449,0.8382622883948603
dataset\inputs\input04138.dcm,dataset\bone_masks\mask04138.dcm,2387,258998,152,607,0.7972611890447562,0.9401339109885781,0.0005865328960061741,0.20273881095524382,0.2895355224609375,0.7587412587412589,0.8628230616302187
dataset\inputs\input04139.dcm,dataset\bone_masks\mask04139.dcm,2657,258681,136,670,0.7986173730087166,0.9513068385248836,0.0005254678015740852,0.20138262699128343,0.307464599609375,0.7672538261622871,0.8683006535947713
dataset\inputs\input04140.dcm,dataset\bone_masks\mask04140.dcm,2861,258642,70,571,0.8336247086247086,0.9761173660866599,0.0002705711370172238,0.16637529137529136,0.2445220947265625,0.8169617361507711,0.8992613547068993
dataset\inputs\input04141.dcm,dataset\bone_masks\mask04141.dcm,1655,259577,13,88,0.9495123350545037,0.9922062350119905,5.007897068454101e-05,0.05048766494549627,0.038648008479602654,0.9424829157175397,0.970389914980944
dataset\inputs\input04142.dcm,dataset\bone_masks\mask04142.dcm,2182,259452,105,405,0.843448009277155,0.9540883253170092,0.0004045354199655567,0.156551990722845,0.194549560546875,0.8105497771173849,0.895363151415675
dataset\inputs\input04143.dcm,dataset\bone_masks\mask04143.dcm,3484,256935,108,93,0.9740005591277607,0.9699331848552338,0.00042016316336177217,0.025999440872239307,0.07712378175120865,0.9454545454545455,0.9719626168224299
dataset\inputs\input04144.dcm,dataset\bone_masks\mask04144.dcm,1628,260022,31,463,0.7785748445719751,0.9813140446051839,0.00011920646945045817,0.22142515542802488,0.188446044921875,0.7672007540056549,0.8682666666666666
dataset\inputs\input04145.dcm,dataset\bone_masks\mask04145.dcm,1112,260160,9,51,0.9561478933791917,0.991971454058876,3.459289923088454e-05,0.043852106620808254,0.022959300812759247,0.9488054607508533,0.9737302977232924
dataset\inputs\input04146.dcm,dataset\bone_masks\mask04146.dcm,1246,259767,9,281,0.8159790438768828,0.9928286852589642,3.464523281596452e-05,0.18402095612311722,0.1109822696256836,0.8111979166666665,0.8957584471603163
dataset\inputs\input04147.dcm,dataset\bone_masks\mask04147.dcm,2333,258591,31,135,0.9452998379254457,0.9868866328257191,0.00011986605934529931,0.0547001620745543,0.06357960856409667,0.9335734293717488,0.9656456953642384
dataset\inputs\input04148.dcm,dataset\bone_masks\mask04148.dcm,2242,258876,0,105,0.9552620366425224,1.0,0.0,0.04473796335747763,0.04019554174019899,0.9552620366425225,0.9771191980823709
dataset\inputs\input04149.dcm,dataset\bone_masks\mask04149.dcm,3015,258586,115,428,0.8756898054022655,0.963258785942492,0.00044452862571076263,0.12431019459773453,0.2071380615234375,0.8473861720067455,0.9173893199452305
dataset\inputs\input04150.dcm,dataset\bone_masks\mask04150.dcm,3170,258057,540,377,0.8937129968987877,0.8544474393530997,0.002088191278321094,0.1062870031012123,0.3498077392578125,0.7756300464888671,0.8736392448670249
dataset\inputs\input04151.dcm,dataset\bone_masks\mask04151.dcm,2549,258841,51,703,0.7838253382533825,0.9803846153846154,0.00019699334085255627,0.21617466174661745,0.287628173828125,0.7717226763548288,0.8711551606288448
dataset\inputs\input04152.dcm,dataset\bone_masks\mask04152.dcm,2579,258921,199,445,0.8528439153439153,0.9283657307415407,0.0007679839456622414,0.14715608465608465,0.24566650390625,0.8001861619609061,0.8890037917959325
dataset\inputs\input04153.dcm,dataset\bone_masks\mask04153.dcm,2310,259049,102,683,0.7718008686936184,0.9577114427860697,0.0003935929245883674,0.22819913130638156,0.2994537353515625,0.7463651050080775,0.8547641073080481
dataset\inputs\input04154.dcm,dataset\bone_masks\mask04154.dcm,3292,258577,110,165,0.9522707549898756,0.9676660787771899,0.0004252243058213207,0.047729245010124384,0.1049041748046875,0.9229044014578077,0.9599066919376003
dataset\inputs\input04155.dcm,dataset\bone_masks\mask04155.dcm,2462,255650,1402,309,0.888487910501624,0.6371635610766045,0.0054541493549943205,0.11151208949837604,0.6585252267890064,0.5899832254972444,0.7421250941974379
dataset\inputs\input04156.dcm,dataset\bone_masks\mask04156.dcm,1983,259091,27,1043,0.6553205551883675,0.9865671641791045,0.00010419963105612115,0.34467944481163254,0.408172607421875,0.6495250573206682,0.7875297855440826
dataset\inputs\input04157.dcm,dataset\bone_masks\mask04157.dcm,2284,257872,154,221,0.9117764471057884,0.9368334700574241,0.0005968390782324262,0.08822355289421158,0.1439368059847005,0.8589695374200826,0.9241351406028727
dataset\inputs\input04158.dcm,dataset\bone_masks\mask04158.dcm,2521,258674,22,927,0.7311484918793504,0.9913488006291782,8.504190246466895e-05,0.2688515081206497,0.3620147705078125,0.7265129682997118,0.8415957269237189
dataset\inputs\input04159.dcm,dataset\bone_masks\mask04159.dcm,1961,258564,217,47,0.976593625498008,0.9003673094582185,0.0008385468794076845,0.023406374501992032,0.10123126358857161,0.8813483146067416,0.9369326325848065
dataset\inputs\input04160.dcm,dataset\bone_masks\mask04160.dcm,2392,257858,141,80,0.9676375404530745,0.9443347808922227,0.0005465137461773108,0.032362459546925564,0.08484629766845446,0.9154228855721391,0.9558441558441558
dataset\inputs\input04161.dcm,dataset\bone_masks\mask04161.dcm,3179,258314,385,266,0.9227866473149492,0.8919753086419753,0.0014882160348513138,0.07721335268505079,0.2483367919921875,0.8300261096605744,0.9071194178912826
